AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ,TestCaseID,WeekDay,Special,Day Weight,Function,Defect,mWeekDay,mSpecial
ICGS,302,Pass,10/29/2017,0,15787,Tuesday,0,1,Custom Badging,0,1,0
ICGS,303,Pass,10/30/2017,0,15788,Wednesday,Haloween,1,login,0,1,4
ICGS,304,Fail,10/31/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,15789,Thursday,Haloween,1,End to End,Environment,1,4
ICGS,305,Fail,11/1/2017,STG2.0|for i in Age|list index out of range|looping,15790,Friday,0,3,Unsubscribe,Data,3,0
ICGS,306,Fail,11/2/2017,PROD2.0|plt.show()|matplotlib is not imported|visualising,15791,Saturday,0,3,Badging,Functional,3,0
ICGS,307,Pass,11/3/2017,0,15792,Sunday,0,4,Promo,0,4,0
ICGS,308,Pass,11/4/2017,0,15793,Monday,0,1,End to End,0,1,0
ICGS,309,Pass,11/5/2017,0,15794,Tuesday,0,1,Badging,0,1,0
ICGS,310,Pass,11/6/2017,0,15795,Wednesday,0,1,Cart Updation,0,1,0
ICGS,311,Fail,11/7/2017,PROD2.0|import numpy as np|numpy: Package not found|importing,15796,Thursday,0,1,End to End,Functional,1,0
ICGS,312,Pass,11/8/2017,0,15797,Friday,0,3,login,0,3,0
ICGS,313,Fail,11/9/2017,UAT2.0|import pandas as pd|package not found|importing,15798,Saturday,0,3,Register,Environment,3,0
ICGS,314,Pass,11/10/2017,0,15799,Sunday,0,4,login,0,4,0
ICGS,315,Pass,11/11/2017,0,15800,Monday,0,1,End to End,0,1,0
ICGS,316,Pass,11/12/2017,0,15801,Tuesday,0,1,Cart Updation,0,1,0
ICGS,317,Pass,11/13/2017,0,15802,Wednesday,0,1,Promo,0,1,0
ICGS,318,Pass,11/14/2017,0,15803,Thursday,0,1,Subscribe,0,1,0
ICGS,319,Pass,11/15/2017,0,15804,Friday,0,3,Badging,0,3,0
ICGS,320,Fail,11/16/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",15805,Saturday,0,3,login,Functional,3,0
ICGS,321,Pass,11/17/2017,0,15806,Sunday,0,4,End to End,0,4,0
ICGS,322,Pass,11/18/2017,0,15807,Monday,0,1,login,0,1,0
ICGS,323,Pass,11/19/2017,0,15808,Tuesday,0,1,Cart Updation,0,1,0
ICGS,324,Pass,11/20/2017,0,15809,Wednesday,0,1,Tag,0,1,0
ICGS,325,Fail,11/21/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",15810,Thursday,0,1,Promo,Functional,1,0
ICGS,326,Pass,11/22/2017,0,15811,Friday,0,3,Badging,0,3,0
ICGS,327,Fail,11/23/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing,15812,Saturday,0,3,Promo,Functional,3,0
ICGS,328,Pass,11/24/2017,0,15813,Sunday,0,4,Custom Badging,0,4,0
ICGS,329,Fail,11/25/2017,STG2.0|for i in Age|list index out of range|looping,15814,Monday,0,1,Promo,Functional,1,0
ICGS,330,Fail,11/26/2017,UAT2.0|import matplotlib.pyplot as plt|matplot: Package not found|importing,15815,Tuesday,0,1,login,Functional,1,0
ICGS,331,Fail,11/27/2017,"PROD2.0|import plotly|The plotly.plotly module is deprecated,|importing",15816,Wednesday,0,1,End to End,Functional,1,0
ICGS,332,Fail,11/28/2017,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",15817,Thursday,Thanksgiving Week,1,login,Environment,1,6
ICGS,333,Pass,11/29/2017,0,15818,Friday,Thanksgiving Week,3,Badging,0,3,6
ICGS,334,Pass,11/30/2017,0,15819,Saturday,Thanksgiving Week,3,Promo,0,3,6
ICGS,335,Pass,12/1/2017,0,15820,Sunday,Thanksgiving Week,4,End to End,0,4,6
ICGS,336,Pass,12/2/2017,0,15821,Monday,Thanksgiving Week,1,login,0,1,6
ICGS,337,Pass,12/3/2017,0,15822,Tuesday,0,1,Promo,0,1,0
ICGS,338,Pass,12/4/2017,0,15823,Wednesday,0,1,Subscribe,0,1,0
ICGS,339,Pass,12/5/2017,0,15824,Thursday,0,1,Promo,0,1,0
ICGS,340,Pass,12/6/2017,0,15825,Friday,0,3,Tag,0,3,0
ICGS,341,Pass,12/7/2017,0,15826,Saturday,0,3,Unsubscribe,0,3,0
ICGS,342,Pass,12/8/2017,0,15827,Sunday,0,4,Badging,0,4,0
ICGS,343,Fail,12/9/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",15828,Monday,0,1,Unsubscribe,Environment,1,0
ICGS,344,Fail,12/10/2017,"DEV2.0| for x,d in data.Height, data.shape[0]| too many values to unpack|looping",15829,Tuesday,0,1,Unsubscribe,Requirement,1,0
ICGS,345,Pass,12/11/2017,0,15830,Wednesday,0,1,Promo,0,1,0
ICGS,346,Pass,12/12/2017,0,15831,Thursday,0,1,Cart Updation,0,1,0
ICGS,347,Pass,12/13/2017,0,15832,Friday,0,3,Unsubscribe,0,3,0
ICGS,348,Pass,12/14/2017,0,15833,Saturday,0,3,Promo,0,3,0
ICGS,349,Pass,12/15/2017,0,15834,Sunday,0,4,Register,0,4,0
ICGS,350,Pass,12/16/2017,0,15835,Monday,0,1,Tag,0,1,0
ICGS,351,Pass,12/17/2017,0,15836,Tuesday,0,1,Register,0,1,0
ICGS,352,Pass,12/18/2017,0,15837,Wednesday,0,1,Subscribe,0,1,0
ICGS,353,Fail,12/19/2017,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,15838,Thursday,0,1,Custom Badging,Requirement,1,0
ICGS,354,Pass,12/20/2017,0,15839,Friday,0,3,Badging,0,3,0
ICGS,355,Pass,12/21/2017,0,15840,Saturday,0,3,End to End,0,3,0
ICGS,356,Pass,12/22/2017,0,15841,Sunday,0,4,End to End,0,4,0
ICGS,357,Fail,12/23/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,15842,Monday,0,1,End to End,Requirement,1,0
ICGS,358,Pass,12/24/2017,0,15843,Tuesday,Christmas,1,Badging,0,1,6
ICGS,359,Fail,12/25/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",15844,Wednesday,Christmas,1,Promo,Requirement,1,6
ICGS,360,Pass,12/26/2017,0,15845,Thursday,0,1,Cart Updation,0,1,0
ICGS,361,Pass,12/27/2017,0,15846,Friday,0,3,Tag,0,3,0
ICGS,362,Pass,12/28/2017,0,15847,Saturday,0,3,Tag,0,3,0
ICGS,363,Pass,12/29/2017,0,15848,Sunday,0,4,Subscribe,0,4,0
ICGS,364,Pass,12/30/2017,0,15849,Monday,0,1,Custom Badging,0,1,0
ICGS,365,Pass,12/31/2017,0,15850,Tuesday,0,1,Promo,0,1,0
PRS,1,Fail,1/1/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",15851,Wednesday,New Year,1,Custom Badging,Functional,1,5
PRS,2,Pass,1/2/2017,0,15852,Thursday,0,1,Subscribe,0,1,0
PRS,3,Pass,1/3/2017,0,15853,Friday,0,3,Subscribe,0,3,0
PRS,4,Fail,1/4/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,15854,Saturday,0,3,Badging,Environment,3,0
PRS,5,Pass,1/5/2017,0,15855,Sunday,0,4,Register,0,4,0
PRS,6,Pass,1/6/2017,0,15856,Monday,0,1,Custom Badging,0,1,0
PRS,7,Pass,1/7/2017,0,15857,Tuesday,0,1,Subscribe,0,1,0
PRS,8,Pass,1/8/2017,0,15858,Wednesday,0,1,Promo,0,1,0
PRS,9,Fail,1/9/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",15859,Thursday,0,1,Custom Badging,Data,1,0
PRS,10,Pass,1/10/2017,0,15860,Friday,0,3,Unsubscribe,0,3,0
PRS,11,Pass,1/11/2017,0,15861,Saturday,0,3,Custom Badging,0,3,0
PRS,12,Pass,1/12/2017,0,15862,Sunday,0,4,Promo,0,4,0
PRS,13,Pass,1/13/2017,0,15863,Monday,0,1,Custom Badging,0,1,0
PRS,14,Fail,1/14/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",15864,Tuesday,0,1,Custom Badging,Environment,1,0
PRS,15,Pass,1/15/2017,0,15865,Wednesday,0,1,Custom Badging,0,1,0
PRS,16,Pass,1/16/2017,0,15866,Thursday,0,1,Subscribe,0,1,0
PRS,17,Fail,1/17/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",15867,Friday,0,3,Unsubscribe,Requirement,3,0
PRS,18,Fail,1/18/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",15868,Saturday,0,3,Badging,Data,3,0
PRS,19,Pass,1/19/2017,0,15869,Sunday,0,4,Tag,0,4,0
PRS,20,Fail,1/20/2017,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,15870,Monday,0,1,Register,Data,1,0
PRS,21,Pass,1/21/2017,0,15871,Tuesday,0,1,Subscribe,0,1,0
PRS,22,Pass,1/22/2017,0,15872,Wednesday,0,1,Badging,0,1,0
PRS,23,Fail,1/23/2017,UAT2.0|import pandas as pd|package not found|importing,15873,Thursday,0,1,Register,Environment,1,0
PRS,24,Pass,1/24/2017,0,15874,Friday,0,3,Badging,0,3,0
PRS,25,Pass,1/25/2017,0,15875,Saturday,0,3,Register,0,3,0
PRS,26,Pass,1/26/2017,0,15876,Sunday,0,4,Badging,0,4,0
PRS,27,Fail,1/27/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,15877,Monday,0,1,Unsubscribe,Data,1,0
PRS,28,Pass,1/28/2017,0,15878,Tuesday,0,1,Badging,0,1,0
PRS,29,Pass,1/29/2017,0,15879,Wednesday,0,1,Register,0,1,0
PRS,30,Pass,1/30/2017,0,15880,Thursday,0,1,End to End,0,1,0
PRS,31,Pass,1/31/2017,0,15881,Friday,0,3,Custom Badging,0,3,0
PRS,32,Pass,2/1/2017,0,15882,Saturday,0,3,Register,0,3,0
PRS,33,Pass,2/2/2017,0,15883,Sunday,0,4,login,0,4,0
PRS,34,Fail,2/3/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,15884,Monday,0,1,login,Functional,1,0
PRS,35,Pass,2/4/2017,0,15885,Tuesday,0,1,Badging,0,1,0
PRS,36,Pass,2/5/2017,0,15886,Wednesday,0,1,Subscribe,0,1,0
PRS,37,Pass,2/6/2017,0,15887,Thursday,0,1,Badging,0,1,0
PRS,38,Pass,2/7/2017,0,15888,Friday,0,3,Subscribe,0,3,0
PRS,39,Pass,2/8/2017,0,15889,Saturday,0,3,Cart Updation,0,3,0
PRS,40,Pass,2/9/2017,0,15890,Sunday,0,4,login,0,4,0
PRS,41,Pass,2/10/2017,0,15891,Monday,0,1,Promo,0,1,0
PRS,42,Fail,2/11/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",15892,Tuesday,0,1,login,Environment,1,0
PRS,43,Pass,2/12/2017,0,15893,Wednesday,0,1,Badging,0,1,0
PRS,44,Pass,2/13/2017,0,15894,Thursday,0,1,Cart Updation,0,1,0
PRS,45,Fail,2/14/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",15895,Friday,0,3,Subscribe,Environment,3,0
PRS,46,Pass,2/15/2017,0,15896,Saturday,0,3,Register,0,3,0
PRS,47,Pass,2/16/2017,0,15897,Sunday,0,4,Promo,0,4,0
PRS,48,Fail,2/17/2017,"STG2.0|for i in range(0,2)|List out of Index [23]|looping",15898,Monday,0,1,Register,Data,1,0
PRS,49,Fail,2/18/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",15899,Tuesday,0,1,Custom Badging,Functional,1,0
PRS,50,Fail,2/19/2017,DEV2.0|plt.show()|plt:undefined name|displaying,15900,Wednesday,0,1,Badging,Data,1,0
PRS,51,Pass,2/20/2017,0,15901,Thursday,0,1,Cart Updation,0,1,0
PRS,52,Fail,2/21/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,15902,Friday,0,3,Subscribe,Data,3,0
PRS,53,Pass,2/22/2017,0,15903,Saturday,0,3,End to End,0,3,0
PRS,54,Fail,2/23/2017,STG2.0|while var >! 0:  |invalid operator|validation,15904,Sunday,0,4,Subscribe,Functional,4,0
PRS,55,Fail,2/24/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",15905,Monday,0,1,End to End,Environment,1,0
PRS,56,Pass,2/25/2017,0,15906,Tuesday,0,1,End to End,0,1,0
PRS,57,Pass,2/26/2017,0,15907,Wednesday,0,1,login,0,1,0
PRS,58,Pass,2/27/2017,0,15908,Thursday,0,1,Subscribe,0,1,0
PRS,59,Fail,2/28/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,15909,Friday,0,3,Register,Requirement,3,0
PRS,60,Pass,3/1/2017,0,15910,Saturday,0,3,Promo,0,3,0
PRS,61,Pass,3/2/2017,0,15911,Sunday,0,4,Unsubscribe,0,4,0
PRS,62,Fail,3/3/2017,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,15912,Monday,0,1,Subscribe,Data,1,0
PRS,63,Pass,3/4/2017,0,15913,Tuesday,0,1,Unsubscribe,0,1,0
PRS,64,Fail,3/5/2017,UAT2.0|import pandas as pd|package not found|importing,15914,Wednesday,0,1,End to End,Environment,1,0
PRS,65,Pass,3/6/2017,0,15915,Thursday,0,1,Cart Updation,0,1,0
PRS,66,Pass,3/7/2017,0,15916,Friday,0,3,Register,0,3,0
PRS,67,Fail,3/8/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",15917,Saturday,0,3,Register,Functional,3,0
PRS,68,Fail,3/9/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating,15918,Sunday,0,4,Promo,Functional,4,0
PRS,69,Pass,3/10/2017,0,15919,Monday,0,1,Cart Updation,0,1,0
PRS,70,Fail,3/11/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing,15920,Tuesday,0,1,Custom Badging,Data,1,0
PRS,71,Pass,3/12/2017,0,15921,Wednesday,0,1,login,0,1,0
PRS,72,Fail,3/13/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,15922,Thursday,0,1,Custom Badging,Data,1,0
PRS,73,Pass,3/14/2017,0,15923,Friday,0,3,Subscribe,0,3,0
PRS,74,Pass,3/15/2017,0,15924,Saturday,0,3,Custom Badging,0,3,0
PRS,75,Pass,3/16/2017,0,15925,Sunday,0,4,Promo,0,4,0
PRS,76,Fail,3/17/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",15926,Monday,0,1,Promo,Environment,1,0
PRS,77,Fail,3/18/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,15927,Tuesday,0,1,login,Requirement,1,0
PRS,78,Fail,3/19/2017,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,15928,Wednesday,0,1,Custom Badging,Data,1,0
PRS,79,Pass,3/20/2017,0,15929,Thursday,0,1,Unsubscribe,0,1,0
PRS,80,Fail,3/21/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,15930,Friday,0,3,Tag,Data,3,0
PRS,81,Pass,3/22/2017,0,15931,Saturday,0,3,Tag,0,3,0
PRS,82,Pass,3/23/2017,0,15932,Sunday,0,4,Tag,0,4,0
PRS,83,Pass,3/24/2017,0,15933,Monday,0,1,Promo,0,1,0
PRS,84,Fail,3/25/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,15934,Tuesday,0,1,Register,Environment,1,0
PRS,85,Fail,3/26/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,15935,Wednesday,0,1,Tag,Requirement,1,0
PRS,86,Fail,3/27/2017,PROD2.0|np.arange(8)|numpy array out of range|looping,15936,Thursday,0,1,Promo,Environment,1,0
PRS,87,Pass,3/28/2017,0,15937,Friday,0,3,Register,0,3,0
PRS,88,Pass,3/29/2017,0,15938,Saturday,0,3,Promo,0,3,0
PRS,89,Pass,3/30/2017,0,15939,Sunday,0,4,Promo,0,4,0
PRS,90,Fail,3/31/2017,"DEV2.0|print(data.[""Name""])|No column named ""Name""|retrive data",15940,Monday,0,1,Tag,Functional,1,0
PRS,91,Pass,4/1/2017,0,15941,Tuesday,0,1,End to End,0,1,0
PRS,92,Pass,4/2/2017,0,15942,Wednesday,0,1,Custom Badging,0,1,0
PRS,93,Pass,4/3/2017,0,15943,Thursday,0,1,login,0,1,0
PRS,94,Fail,4/4/2017,"UAT2.0|return func(*args, **kw)|InterruptedError|Handle Interrupt Error",15944,Friday,0,3,Subscribe,Data,3,0
PRS,95,Pass,4/5/2017,0,15945,Saturday,0,3,Register,0,3,0
PRS,96,Pass,4/6/2017,0,15946,Sunday,0,4,login,0,4,0
PRS,97,Pass,4/7/2017,0,15947,Monday,0,1,login,0,1,0
PRS,98,Pass,4/8/2017,0,15948,Tuesday,0,1,Custom Badging,0,1,0
PRS,99,Fail,4/9/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,15949,Wednesday,0,1,Custom Badging,Functional,1,0
PRS,100,Fail,4/10/2017,"PROD2.0| plt.rc(""font"",""size""=14)| keyword can't be an expression| setting RC parameter",15950,Thursday,0,1,Unsubscribe,Functional,1,0
PRS,101,Pass,4/11/2017,0,15951,Friday,0,3,Badging,0,3,0
PRS,102,Fail,4/12/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,15952,Saturday,0,3,login,Environment,3,0
PRS,103,Fail,4/13/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating,15953,Sunday,0,4,Register,Environment,4,0
PRS,104,Pass,4/14/2017,0,15954,Monday,0,1,Subscribe,0,1,0
PRS,105,Pass,4/15/2017,0,15955,Tuesday,0,1,End to End,0,1,0
PRS,106,Pass,4/16/2017,0,15956,Wednesday,0,1,Promo,0,1,0
PRS,107,Pass,4/17/2017,0,15957,Thursday,0,1,login,0,1,0
PRS,108,Pass,4/18/2017,0,15958,Friday,0,3,login,0,3,0
PRS,109,Pass,4/19/2017,0,15959,Saturday,0,3,Subscribe,0,3,0
PRS,110,Pass,4/20/2017,0,15960,Sunday,0,4,Custom Badging,0,4,0
PRS,111,Pass,4/21/2017,0,15961,Monday,0,1,Badging,0,1,0
PRS,112,Pass,4/22/2017,0,15962,Tuesday,0,1,Promo,0,1,0
PRS,113,Pass,4/23/2017,0,15963,Wednesday,0,1,Badging,0,1,0
PRS,114,Fail,4/24/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating,15964,Thursday,0,1,Custom Badging,Functional,1,0
PRS,115,Pass,4/25/2017,0,15965,Friday,0,3,Tag,0,3,0
PRS,116,Fail,4/26/2017,UAT2.0|import pandasa as pd|pandas: Package not found|importing,15966,Saturday,0,3,Unsubscribe,Requirement,3,0
PRS,117,Fail,4/27/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,15967,Sunday,0,4,Promo,Data,4,0
PRS,118,Pass,4/28/2017,0,15968,Monday,0,1,Promo,0,1,0
PRS,119,Pass,4/29/2017,0,15969,Tuesday,0,1,Register,0,1,0
PRS,120,Fail,4/30/2017,"DEV2.0|print(""sum is"",a+b)|No varibles named a and b|retrive data",15970,Wednesday,0,1,End to End,Functional,1,0
PRS,121,Fail,5/1/2017,"DEV2.0|print(""a[10]"")|No varible named a|retrive data",15971,Thursday,0,1,Cart Updation,Environment,1,0
PRS,122,Pass,5/2/2017,0,15972,Friday,0,3,End to End,0,3,0
PRS,123,Fail,5/3/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",15973,Saturday,0,3,login,Functional,3,0
PRS,124,Pass,5/4/2017,0,15974,Sunday,0,4,Tag,0,4,0
PRS,125,Fail,5/5/2017,"PROD2.0|data.replace(data.Name, 'NA')|Not replacing all values in Name column|manipulating data",15975,Monday,0,1,Cart Updation,Environment,1,0
PRS,126,Fail,5/6/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,15976,Tuesday,0,1,Cart Updation,Environment,1,0
PRS,127,Fail,5/7/2017,DEV2.0|df = df[df['Android Ver'] != np.nan]|name 'df' is not defined|renaming,15977,Wednesday,0,1,Unsubscribe,Data,1,0
PRS,128,Fail,5/8/2017,STG2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|importing,15978,Thursday,0,1,Subscribe,Environment,1,0
PRS,129,Pass,5/9/2017,0,15979,Friday,0,3,login,0,3,0
PRS,130,Pass,5/10/2017,0,15980,Saturday,0,3,Badging,0,3,0
PRS,131,Pass,5/11/2017,0,15981,Sunday,0,4,Register,0,4,0
PRS,132,Pass,5/12/2017,0,15982,Monday,0,1,Cart Updation,0,1,0
PRS,133,Pass,5/13/2017,0,15983,Tuesday,0,1,Badging,0,1,0
PRS,134,Pass,5/14/2017,0,15984,Wednesday,0,1,Unsubscribe,0,1,0
PRS,135,Fail,5/15/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,15985,Thursday,0,1,Promo,Environment,1,0
PRS,136,Pass,5/16/2017,0,15986,Friday,0,3,Subscribe,0,3,0
PRS,137,Fail,5/17/2017,UAT2.0|import pandas as pd|package not found|importing,15987,Saturday,0,3,login,Data,3,0
PRS,138,Fail,5/18/2017,DEV2.0|plt.show()|displaying graph without plotting it|plotting,15988,Sunday,0,4,Cart Updation,Functional,4,0
PRS,139,Fail,5/19/2017,UAT2.0|import pandas as pd|package not found|importing,15989,Monday,0,1,Cart Updation,Data,1,0
PRS,140,Pass,5/20/2017,0,15990,Tuesday,0,1,Badging,0,1,0
PRS,141,Pass,5/21/2017,0,15991,Wednesday,0,1,End to End,0,1,0
PRS,142,Pass,5/22/2017,0,15992,Thursday,0,1,Register,0,1,0
PRS,143,Pass,5/23/2017,0,15993,Friday,0,3,login,0,3,0
PRS,144,Fail,5/24/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,15994,Saturday,0,3,Promo,Environment,3,0
PRS,145,Pass,5/25/2017,0,15995,Sunday,0,4,Promo,0,4,0
PRS,146,Pass,5/26/2017,0,15996,Monday,0,1,Custom Badging,0,1,0
PRS,147,Pass,5/27/2017,0,15997,Tuesday,0,1,End to End,0,1,0
PRS,148,Pass,5/28/2017,0,15998,Wednesday,0,1,Register,0,1,0
PRS,149,Fail,5/29/2017,STG2.0| if i>5 |SyntaxError: invalid syntax |decision control,15999,Thursday,0,1,Subscribe,Requirement,1,0
PRS,150,Pass,5/30/2017,0,16000,Friday,0,3,End to End,0,3,0
PRS,151,Pass,5/31/2017,0,16001,Saturday,0,3,End to End,0,3,0
PRS,152,Pass,6/1/2017,0,16002,Sunday,0,4,Promo,0,4,0
PRS,153,Pass,6/2/2017,0,16003,Monday,0,1,Register,0,1,0
PRS,154,Fail,6/3/2017,PROD2.0|import seaborn as sns|seaborn: Package not found|Coloring,16004,Tuesday,0,1,Register,Requirement,1,0
PRS,155,Fail,6/4/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",16005,Wednesday,0,1,Unsubscribe,Functional,1,0
PRS,156,Fail,6/5/2017,DEV2.0|print(df.columns)|df: undefined dataframe|retrive data,16006,Thursday,0,1,Badging,Data,1,0
PRS,157,Fail,6/6/2017,"DEV2.0|for val in ""string"": |val : undefined variable|iteration",16007,Friday,0,3,Tag,Environment,3,0
PRS,158,Fail,6/7/2017,"STG2.0|for i,j in range()|range expected 1 arguments|parsing",16008,Saturday,0,3,Register,Requirement,3,0
PRS,159,Fail,6/8/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,16009,Sunday,0,4,Tag,Requirement,4,0
PRS,160,Pass,6/9/2017,0,16010,Monday,0,1,Unsubscribe,0,1,0
PRS,161,Fail,6/10/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,16011,Tuesday,0,1,End to End,Data,1,0
PRS,162,Pass,6/11/2017,0,16012,Wednesday,0,1,Register,0,1,0
PRS,163,Pass,6/12/2017,0,16013,Thursday,0,1,Custom Badging,0,1,0
PRS,164,Fail,6/13/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",16014,Friday,0,3,Unsubscribe,Requirement,3,0
PRS,165,Fail,6/14/2017,DEV2.0|plt.show()|plt:undefined name|displaying,16015,Saturday,0,3,Subscribe,Data,3,0
PRS,166,Fail,6/15/2017,PROD2.0|print(('python')*a)|a: variable undefined|retrieve data,16016,Sunday,0,4,Promo,Environment,4,0
PRS,167,Fail,6/16/2017,"DEV2.0| print ""Ok""|Missing parentheses in call to 'print'| printing",16017,Monday,0,1,Register,Functional,1,0
PRS,168,Pass,6/17/2017,0,16018,Tuesday,0,1,Custom Badging,0,1,0
PRS,169,Pass,6/18/2017,0,16019,Wednesday,0,1,Unsubscribe,0,1,0
PRS,170,Pass,6/19/2017,0,16020,Thursday,0,1,Tag,0,1,0
PRS,171,Fail,6/20/2017,UAT2.0|fun(20)|arguments undefined in function|pass by value ,16021,Friday,0,3,Custom Badging,Requirement,3,0
PRS,172,Fail,6/21/2017,"DEV2.0|plt.plot(x,y)|x,y : undefined variables|plotting",16022,Saturday,0,3,End to End,Functional,3,0
PRS,173,Pass,6/22/2017,0,16023,Sunday,0,4,Cart Updation,0,4,0
PRS,174,Pass,6/23/2017,0,16024,Monday,0,1,login,0,1,0
PRS,175,Fail,6/24/2017,DEV2.0|data = pd.read_csv('usecase.csv')|file doesnot exist|retrive data,16025,Tuesday,0,1,Register,Requirement,1,0
PRS,176,Fail,6/25/2017,DEV2.0|df.read_csv(...)|file not found|Importing file,16026,Wednesday,0,1,Tag,Functional,1,0
PRS,177,Pass,6/26/2017,0,16027,Thursday,0,1,login,0,1,0
PRS,178,Fail,6/27/2017,UAT2.0|import pandasa as pd|pandasa: Package not found|importing,16028,Friday,0,3,End to End,Data,3,0
PRS,179,Pass,6/28/2017,0,16029,Saturday,0,3,login,0,3,0
PRS,180,Pass,6/29/2017,0,16030,Sunday,0,4,Tag,0,4,0
PRS,181,Pass,6/30/2017,0,16031,Monday,0,1,login,0,1,0
PRS,182,Pass,7/1/2017,0,16032,Tuesday,0,1,Tag,0,1,0
PRS,183,Pass,7/2/2017,0,16033,Wednesday,0,1,Unsubscribe,0,1,0
PRS,184,Fail,7/3/2017,UAT2.0|import matplotlib.pyplot as plt|matplotlib: Package not found|visualise,16034,Thursday,0,1,Subscribe,Data,1,0
PRS,185,Fail,7/4/2017,PROD2.0|Not compatible with IOS 13|Update not found|Updating,16035,Friday,Independence Day,3,Custom Badging,Requirement,3,4
PRS,186,Pass,7/5/2017,0,16036,Saturday,0,3,Promo,0,3,0
PRS,187,Fail,7/6/2017,UAT2.0|form.submit(name[0])|Array index out of bounds|Need to specify name,16037,Sunday,0,4,End to End,Functional,4,0
PRS,188,Pass,7/7/2017,0,16038,Monday,0,1,Promo,0,1,0
PRS,189,Fail,7/8/2017,"STG2.0|print(data[""Weight""].std())|column doesnot exist|standard variations",16039,Tuesday,0,1,Custom Badging,Functional,1,0
PRS,190,Pass,7/9/2017,0,16040,Wednesday,0,1,Register,0,1,0
PRS,191,Pass,7/10/2017,0,16041,Thursday,0,1,Custom Badging,0,1,0
PRS,192,Pass,7/11/2017,0,16042,Friday,0,3,End to End,0,3,0
PRS,193,Pass,7/12/2017,0,16043,Saturday,0,3,Cart Updation,0,3,0
PRS,194,Pass,7/13/2017,0,16044,Sunday,0,4,Custom Badging,0,4,0
PRS,195,Pass,7/14/2017,0,16045,Monday,0,1,Tag,0,1,0
PRS,196,Fail,7/15/2017,"UAT2.0| a=pd.readcsv(""testcase.csv"")| module 'pandas' has no attribute 'readcsv'|reading",16046,Tuesday,0,1,Register,Requirement,1,0
